model_id,model_label,model_kind,task_id,scenario_id,scenario_label,iteration,latency_ms,api_ok,parse_ok,output_chars,output_preview,parsed_value,validate_notes,error
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,crisis_range,crisis (mood 1),1,38,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,crisis_range,crisis (mood 1),2,37,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,crisis_range,crisis (mood 1),3,37,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,high_breakthrough,high + breakthrough,1,40,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,high_breakthrough,high + breakthrough,2,56,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,high_breakthrough,high + breakthrough,3,43,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,low_with_pattern,low + pattern present,1,39,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,low_with_pattern,low + pattern present,2,63,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,low_with_pattern,low + pattern present,3,39,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,mixed_state,mixed state warning,1,42,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,mixed_state,mixed state warning,2,42,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,mixed_state,mixed state warning,3,47,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,stable_baseline,stable baseline,1,48,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,stable_baseline,stable baseline,2,46,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-b128,gemini-2.5-pro-b128,gemini,mood_synthesis,stable_baseline,stable baseline,3,57,false,false,0,,,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metri"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,crisis_range,crisis (mood 1),1,496,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,crisis_range,crisis (mood 1),2,496,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,crisis_range,crisis (mood 1),3,612,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,high_breakthrough,high + breakthrough,1,2104,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,high_breakthrough,high + breakthrough,2,1559,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,high_breakthrough,high + breakthrough,3,1441,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,low_with_pattern,low + pattern present,1,21307,true,true,262,That's a heavy combination to be carrying into the evening. The five hours of sleep wouldn't have helped. I notice the anxiety and the missed exercise showed up together again today. Of those four fee,"{""len"":262,""offTodayEmotions"":[]}",,
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,low_with_pattern,low + pattern present,2,726,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,low_with_pattern,low + pattern present,3,948,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,mixed_state,mixed state warning,1,2982,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,mixed_state,mixed state warning,2,605,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,mixed_state,mixed state warning,3,1161,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,stable_baseline,stable baseline,1,1104,false,false,0,,,,"{""error"":{""code"":503,""message"":""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",""status"":""UNAVAILABLE""}}"
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,stable_baseline,stable baseline,2,17368,true,false,40,Steady at 6. What's the curiosity about?,"{""len"":40}",too short,
gem:2.5-pro-dyn,gemini-2.5-pro-dyn,gemini,mood_synthesis,stable_baseline,stable baseline,3,10022,true,false,46,Another day at baseline. What are you reading?,"{""len"":46}",too short,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,crisis_range,crisis (mood 1),1,7583,true,true,502,"That’s a heavy place to land. Empty and numb can feel like a solid wall, making even the simplest movement feel impossible. I’m looking at the patterns we’ve talked about before, and this is the third","{""len"":502,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,crisis_range,crisis (mood 1),2,4827,true,true,445,"That is a heavy landing. Empty, hopeless, numb—that’s a difficult combination to carry. Eleven hours of sleep might have been your body’s way of trying to reset, but it sounds like the weight is still","{""len"":445,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,crisis_range,crisis (mood 1),3,10431,true,false,547,"That’s a heavy place to land. Empty and hopeless is a lot to carry, especially when it’s been a rough week. You’ve been here before, though—the last time it hit this level, you saw a GP. We’ve talked ","{""len"":547,""offTodayEmotions"":[""exhausted""]}",mentions off-today emotions: exhausted,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,high_breakthrough,high + breakthrough,1,19583,true,true,340,"Eight hours of sleep and an 8/10 score—that’s a high-functioning day. You’re usually pretty guarded about the highs, but proud and energetic is a hell of a combination to report. Gym, code, and social","{""len"":340,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,high_breakthrough,high + breakthrough,2,9609,true,true,240,"Strong day. The jump from the recent baseline is noticeable, and the energy seems to be matching the output. Seems like the ""underselling"" habit might be taking a day off. How did the gym-code-social ","{""len"":240,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,high_breakthrough,high + breakthrough,3,9146,true,true,236,"Solid day. Seems like the shift from 5 to 8 has been pretty steady. Usually, when you hit this kind of energy, you play it down, but hitting 8/10 after a productive day at the gym and the desk—that’s ","{""len"":236,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,low_with_pattern,low + pattern present,1,12504,true,true,305,"That’s a heavy set of numbers for a Tuesday. You’re sitting right in that 7–9pm window where the loneliness usually hits hardest, and five hours of sleep isn't exactly helping you keep the anxiety at ","{""len"":305,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,low_with_pattern,low + pattern present,2,4454,true,true,457,"That’s a heavy mix for one evening—anxious, lonely, tired, and disappointed all at once. It’s 8:30 PM, right in that window where you’ve noted the loneliness tends to sharpen. You’re running on five h","{""len"":457,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,low_with_pattern,low + pattern present,3,26158,true,true,379,"3/10 is a heavy landing for a Tuesday. Between the 5 hours of sleep and missing the exercise, it’s no wonder the anxiety and exhaustion are winning tonight. You’re sitting right in that 7–9pm window w","{""len"":379,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,mixed_state,mixed state warning,1,3274,true,true,284,"Four hours of sleep and a mix of energy, anxiety, and irritability is a volatile combination. You've hit this specific shape before—high focus fueled by very little rest usually comes with a tax later","{""len"":284,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,mixed_state,mixed state warning,2,3828,true,false,356,"Four hours of sleep and a mix of high energy and irritability isn't exactly a stable foundation for the day. You’ve been here before; you know that specific combination of ""focused"" and ""restless"" usu","{""len"":356,""offTodayEmotions"":[""restless""]}",mentions off-today emotions: restless,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,mixed_state,mixed state warning,3,11148,true,true,359,"Four hours of sleep is going to make that irritability and focus feel like a volatile mix. You've flagged that energy without rest often leads to a crash, and that specific sleep threshold has trigger","{""len"":359,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,stable_baseline,stable baseline,1,10274,true,true,115,Consistent 6 again. Sounds like that baseline is holding steady. Walk and reading—decent way to occupy curiosity.,"{""len"":115,""offTodayEmotions"":[]}",,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,stable_baseline,stable baseline,2,16550,true,false,78,Stable 6. The content and curiosity look like a decent way to wrap up the day.,"{""len"":78}",too short,
gem:3.1-fl,gemini-3.1-fl,gemini,mood_synthesis,stable_baseline,stable baseline,3,9226,true,true,122,Steady baseline. Content and curious is a decent place to land after a walk and some reading. Seems to be working for you.,"{""len"":122,""offTodayEmotions"":[]}",,
gem:3.1-fl-med,gemini-3.1-fl-med,gemini,mood_synthesis,crisis_range,crisis (mood 1),1,24676,true,true,504,"That 1/10 hits hard. Feeling empty, hopeless, and numb—that is a lot of weight to carry. You’ve been under a 3 for three days in a row now. That’s a clear, objective signal that things have hit a poin","{""len"":504,""offTodayEmotions"":[]}",,
gem:3.1-fl-med,gemini-3.1-fl-med,gemini,mood_synthesis,crisis_range,crisis (mood 1),2,15549,true,true,392,"Roman, that’s a heavy place to be. Empty, hopeless, and numb—that’s a lot to sit with, especially after sleeping for 11 hours and still feeling like you're under water. The plan was clear: when the sc","{""len"":392,""offTodayEmotions"":[]}",,
